,ts,geom_wkt,trace_number,device_id,geometry,prev_geom,prev_ts,distance_m,time_diff_s,speed_m_s,prev_speed,acceleration_m_s2,bearing,prev_bearing,bearing_change_deg,is_stop,stop_group,duration_sec,dist_last_1min_m,hour,minute,period_of_day
4581,2009-02-25 09:47:25+00:00,POINT (116.385326 39.900128),5,2,POINT (116.385326 39.900128),POINT (116.385352 39.900175),2009-02-25 09:47:22+00:00,5.672473579597008,3.0,1.890824526532336,1.6374369862452192,0.08446251342903895,202.9958077251249,174.02783036609242,28.96797735903249,False,0,0.0,43.06632450628446,9,47,Morning
4582,2009-02-25 09:47:29+00:00,POINT (116.38534 39.900085),5,2,POINT (116.38534 39.900085),POINT (116.385326 39.900128),2009-02-25 09:47:25+00:00,4.922232917485819,4.0,1.2305582293714548,1.890824526532336,-0.1650665742902203,165.97592298707082,202.9958077251249,37.01988473805409,False,0,0.0,47.988557423770274,9,47,Morning
4583,2009-02-25 09:47:32+00:00,POINT (116.38534 39.900038),5,2,POINT (116.38534 39.900038),POINT (116.38534 39.900085),2009-02-25 09:47:29+00:00,5.218537494400385,3.0,1.7395124981334618,1.2305582293714548,0.169651422920669,180.0,165.97592298707082,14.024077012929183,False,0,0.0,53.20709491817066,9,47,Morning
4584,2009-02-25 09:47:34+00:00,POINT (116.38537 39.899999),5,2,POINT (116.38537 39.899999),POINT (116.38534 39.900038),2009-02-25 09:47:32+00:00,5.033222156880117,2.0,2.5166110784400586,1.7395124981334618,0.3885492901532984,149.45399326766488,180.0,30.546006732335115,False,0,0.0,58.24031707505078,9,47,Morning
4585,2009-02-25 09:47:37+00:00,POINT (116.385412 39.899956),5,2,POINT (116.385412 39.899956),POINT (116.38537 39.899999),2009-02-25 09:47:34+00:00,5.974593396927582,3.0,1.991531132309194,2.5166110784400586,-0.1750266487102882,143.15487260556688,149.45399326766488,6.299120662098005,False,0,0.0,64.21491047197836,9,47,Morning
4586,2009-02-25 09:47:41+00:00,POINT (116.385437 39.899912),5,2,POINT (116.385437 39.899912),POINT (116.385412 39.899956),2009-02-25 09:47:37+00:00,5.332765417072978,4.0,1.3331913542682445,1.991531132309194,-0.16458494451023736,156.448100266722,143.15487260556688,13.293227661155129,False,0,0.0,69.54767588905133,9,47,Morning
4587,2009-02-25 09:47:44+00:00,POINT (116.385453 39.899854),5,2,POINT (116.385453 39.899854),POINT (116.385437 39.899912),2009-02-25 09:47:41+00:00,6.583654484251716,3.0,2.194551494750572,1.3331913542682445,0.2871200468274426,168.05068099438256,156.448100266722,11.602580727660552,False,0,0.0,76.13133037330306,9,47,Morning
4588,2009-02-25 09:47:47+00:00,POINT (116.385432 39.899803),5,2,POINT (116.385432 39.899803),POINT (116.385453 39.899854),2009-02-25 09:47:44+00:00,5.940625069005949,3.0,1.9802083563353163,2.194551494750572,-0.07144771280508529,197.53093346128824,168.05068099438256,29.480252466905682,False,0,0.0,82.071955442309,9,47,Morning
4589,2009-02-25 09:47:52+00:00,POINT (116.385452 39.899751),5,2,POINT (116.385452 39.899751),POINT (116.385432 39.899803),2009-02-25 09:47:47+00:00,6.021709971569971,5.0,1.2043419943139941,1.9802083563353163,-0.15517327240426443,163.56053574791326,197.53093346128824,33.97039771337498,False,0,0.0,88.09366541387898,9,47,Morning
4590,2009-02-25 09:47:55+00:00,POINT (116.38546 39.899702),5,2,POINT (116.38546 39.899702),POINT (116.385452 39.899751),2009-02-25 09:47:52+00:00,5.483449339369795,3.0,1.8278164464565982,1.2043419943139941,0.20782481738086803,172.86076775197535,163.56053574791326,9.300232004062082,False,0,0.0,93.57711475324876,9,47,Morning
4591,2009-02-25 09:47:59+00:00,POINT (116.385431 39.899666),5,2,POINT (116.385431 39.899666),POINT (116.38546 39.899702),2009-02-25 09:47:55+00:00,4.704044529737762,4.0,1.1760111324344404,1.8278164464565982,-0.16295132850553945,211.7159501371071,172.86076775197535,38.85518238513174,False,0,0.0,98.28115928298654,9,47,Morning
4592,2009-02-25 09:48:04+00:00,POINT (116.385394 39.899653),5,2,POINT (116.385394 39.899653),POINT (116.385431 39.899666),2009-02-25 09:47:59+00:00,3.4778715438702985,5.0,0.6955743087740597,1.1760111324344404,-0.09608736473207616,245.39297504440293,211.7159501371071,33.677024907295845,False,0,0.0,101.75903082685683,9,48,Morning
4593,2009-02-25 09:48:09+00:00,POINT (116.38538 39.899634),5,2,POINT (116.38538 39.899634),POINT (116.385394 39.899653),2009-02-25 09:48:04+00:00,2.425683294350056,5.0,0.48513665887001123,0.6955743087740597,-0.04208752998080969,209.4787218508465,245.39297504440293,35.91425319355642,True,261,0.0,80.88985226929587,9,48,Morning
4594,2009-02-25 09:48:13+00:00,POINT (116.385408 39.899583),5,2,POINT (116.385408 39.899583),POINT (116.38538 39.899634),2009-02-25 09:48:09+00:00,6.148134818707544,4.0,1.537033704676886,0.48513665887001123,0.2629742614517187,157.15959739511766,209.4787218508465,52.319124455728854,False,0,0.0,84.85439322354456,9,48,Morning
4595,2009-02-25 09:48:16+00:00,POINT (116.385456 39.899532),5,2,POINT (116.385456 39.899532),POINT (116.385408 39.899583),2009-02-25 09:48:13+00:00,6.994000860721619,3.0,2.3313336202405397,1.537033704676886,0.2647666385212179,144.16910142034789,157.15959739511766,12.990495974769772,False,0,0.0,89.6103576548204,9,48,Morning
4596,2009-02-25 09:48:18+00:00,POINT (116.385454 39.899484),5,2,POINT (116.385454 39.899484),POINT (116.385456 39.899532),2009-02-25 09:48:16+00:00,5.332313484105326,2.0,2.666156742052663,2.3313336202405397,0.16741156090606157,181.8308622741936,144.16910142034789,37.66176085384572,False,0,0.0,94.94267113892573,9,48,Morning
4597,2009-02-25 09:48:20+00:00,POINT (116.385459 39.899427),5,2,POINT (116.385459 39.899427),POINT (116.385454 39.899484),2009-02-25 09:48:18+00:00,6.343292232961571,2.0,3.1716461164807854,2.666156742052663,0.2527446872140613,176.15004224785594,181.8308622741936,5.6808200263376705,False,0,0.0,96.52091554975115,9,48,Morning
4598,2009-02-25 09:48:23+00:00,POINT (116.385463 39.89937),5,2,POINT (116.385463 39.89937),POINT (116.385459 39.899427),2009-02-25 09:48:20+00:00,6.338101790860825,3.0,2.112700596953608,3.1716461164807854,-0.35298183984239245,176.91836234734797,176.15004224785594,0.7683200994920298,False,0,0.0,97.94670638187633,9,48,Morning
4599,2009-02-25 09:48:26+00:00,POINT (116.385496 39.899315),5,2,POINT (116.385496 39.899315),POINT (116.385463 39.89937),2009-02-25 09:48:23+00:00,6.727362674051354,3.0,2.2424542246837844,2.112700596953608,0.0432512092433921,155.28320815856068,176.91836234734797,21.635154188787283,False,0,0.0,99.00159547633066,9,48,Morning
4600,2009-02-25 09:48:28+00:00,POINT (116.38549 39.899266),5,2,POINT (116.38549 39.899266),POINT (116.385496 39.899315),2009-02-25 09:48:26+00:00,5.464745127906323,2.0,2.7323725639531613,2.2424542246837844,0.24495916963468845,185.3665932866955,155.28320815856068,30.083385128134807,False,0,0.0,104.46634060423699,9,48,Morning
4601,2009-02-25 09:48:30+00:00,POINT (116.385485 39.899207),5,2,POINT (116.385485 39.899207),POINT (116.38549 39.899266),2009-02-25 09:48:28+00:00,6.564869437562256,2.0,3.282434718781128,2.7323725639531613,0.27503107741398325,183.7198354529682,185.3665932866955,1.6467578337272926,False,0,0.0,106.10897712431343,9,48,Morning
4602,2009-02-25 09:48:32+00:00,POINT (116.38548 39.899135),5,2,POINT (116.38548 39.899135),POINT (116.385485 39.899207),2009-02-25 09:48:30+00:00,8.005781412520625,2.0,4.002890706260312,3.282434718781128,0.36022799373959224,183.0496085939851,183.7198354529682,0.6702268589830851,False,0,0.0,108.89622104243367,9,48,Morning
4603,2009-02-25 09:48:34+00:00,POINT (116.385464 39.899054),5,2,POINT (116.385464 39.899054),POINT (116.38548 39.899135),2009-02-25 09:48:32+00:00,9.097141446996721,2.0,4.548570723498361,4.002890706260312,0.27284000861902413,188.61708976721263,183.0496085939851,5.56748117322752,False,0,0.0,112.96014033255027,9,48,Morning
4604,2009-02-25 09:48:36+00:00,POINT (116.385469 39.898995),5,2,POINT (116.385469 39.898995),POINT (116.385464 39.899054),2009-02-25 09:48:34+00:00,6.564869283822252,2.0,3.282434641911126,4.548570723498361,-0.6330680407936173,176.28015307140538,188.61708976721263,12.336936695807253,False,0,0.0,119.52500961637251,9,48,Morning
4605,2009-02-25 09:48:38+00:00,POINT (116.385486 39.898946),5,2,POINT (116.385486 39.898946),POINT (116.385469 39.898995),2009-02-25 09:48:36+00:00,5.631498787623078,2.0,2.815749393811539,3.282434641911126,-0.23334262404979333,165.09550481179133,176.28015307140538,11.18464825961405,False,0,0.0,119.18191500706803,9,48,Morning
4606,2009-02-25 09:48:41+00:00,POINT (116.385493 39.898883),5,2,POINT (116.385493 39.898883),POINT (116.385486 39.898946),2009-02-25 09:48:38+00:00,7.02062849035422,3.0,2.3402094967847398,2.815749393811539,-0.15851329900893316,175.1277733950219,165.09550481179133,10.032268583230575,False,0,0.0,120.86977808034926,9,48,Morning
4607,2009-02-25 09:48:44+00:00,POINT (116.385496 39.898824),5,2,POINT (116.385496 39.898824),POINT (116.385493 39.898883),2009-02-25 09:48:41+00:00,6.555950667852272,3.0,2.1853168892840906,2.3402094967847398,-0.05163086916688305,177.76607775437196,175.1277733950219,2.638304359350059,False,0,0.0,120.84207426394981,9,48,Morning
4608,2009-02-25 09:48:47+00:00,POINT (116.385519 39.898767),5,2,POINT (116.385519 39.898767),POINT (116.385496 39.898824),2009-02-25 09:48:44+00:00,6.627474823515902,3.0,2.2091582745053007,2.1853168892840906,0.007947128407070014,162.79938611853663,177.76607775437196,14.966691635835332,False,0,0.0,121.52892401845976,9,48,Morning
4609,2009-02-25 09:48:50+00:00,POINT (116.38552 39.898712),5,2,POINT (116.38552 39.898712),POINT (116.385519 39.898767),2009-02-25 09:48:47+00:00,6.107396582640029,3.0,2.0357988608800097,2.2091582745053007,-0.057786471208430314,179.20084906781017,162.79938611853663,16.401462949273537,False,0,0.0,127.6363206010998,9,48,Morning
4610,2009-02-25 09:48:54+00:00,POINT (116.385489 39.898669),5,2,POINT (116.385489 39.898669),POINT (116.38552 39.898712),2009-02-25 09:48:50+00:00,5.461077941027694,4.0,1.3652694852569236,2.0357988608800097,-0.16763234390577153,208.94625072083562,179.20084906781017,29.745401653025453,False,0,0.0,127.07568857055752,9,48,Morning
4611,2009-02-25 09:48:58+00:00,POINT (116.385473 39.898623),5,2,POINT (116.385473 39.898623),POINT (116.385489 39.898669),2009-02-25 09:48:54+00:00,5.28761675223193,4.0,1.3219041880579825,1.3652694852569236,-0.010841324299735278,194.94097868524796,208.94625072083562,14.005272035587666,False,0,0.0,126.87985598341966,9,48,Morning
4612,2009-02-25 09:49:03+00:00,POINT (116.385453 39.898603),5,2,POINT (116.385453 39.898603),POINT (116.385473 39.898623),2009-02-25 09:48:58+00:00,2.8029934343662317,5.0,0.5605986868732463,1.3219041880579825,-0.15226110023694722,217.4947298122612,194.94097868524796,22.553751127013243,False,0,0.0,124.97880488804812,9,49,Morning
4613,2009-02-25 09:49:07+00:00,POINT (116.385435 39.898564),5,2,POINT (116.385435 39.898564),POINT (116.385453 39.898603),2009-02-25 09:49:03+00:00,4.595749239796445,4.0,1.1489373099491111,0.5605986868732463,0.1470846557689662,199.49822234236652,217.4947298122612,17.99650746989468,False,0,0.0,126.09668258397427,9,49,Morning
4614,2009-02-25 09:49:12+00:00,POINT (116.385398 39.898538),5,2,POINT (116.385398 39.898538),POINT (116.385435 39.898564),2009-02-25 09:49:07+00:00,4.2832626034213765,5.0,0.8566525206842753,1.1489373099491111,-0.05845695785296716,227.51176694101756,199.49822234236652,28.013544598651038,False,0,0.0,127.9542618930456,9,49,Morning
4615,2009-02-25 09:49:17+00:00,POINT (116.385346 39.898516),5,2,POINT (116.385346 39.898516),POINT (116.385398 39.898538),2009-02-25 09:49:12+00:00,5.0737657148123105,5.0,1.014753142962462,0.8566525206842753,0.031620124455637354,241.12464134909936,227.51176694101756,13.612874408081808,False,0,0.0,119.88589192842873,9,49,Morning
4616,2009-02-25 09:49:22+00:00,POINT (116.385323 39.89848),5,2,POINT (116.385323 39.89848),POINT (116.385346 39.898516),2009-02-25 09:49:17+00:00,4.454926118698154,5.0,0.8909852237396307,1.014753142962462,-0.024753583844566274,206.11151578437148,241.12464134909936,35.013125564727886,False,0,0.0,112.66521233006,9,49,Morning
4617,2009-02-25 09:49:27+00:00,POINT (116.385319 39.898437),5,2,POINT (116.385319 39.898437),POINT (116.385323 39.89848),2009-02-25 09:49:22+00:00,4.786644488291144,5.0,0.9573288976582288,0.8909852237396307,0.013268734783719616,184.08204006991207,206.11151578437148,22.02947571445941,False,0,0.0,104.38639235343896,9,49,Morning
4618,2009-02-25 09:49:30+00:00,POINT (116.38531 39.898372),5,2,POINT (116.38531 39.898372),POINT (116.385319 39.898437),2009-02-25 09:49:27+00:00,7.258050263459725,3.0,2.4193500878199083,0.9573288976582288,0.48734039672055984,186.06352819778675,184.08204006991207,1.9814881278746839,False,0,0.0,99.61482805143011,9,49,Morning
4619,2009-02-25 09:49:32+00:00,POINT (116.385304 39.89831),5,2,POINT (116.385304 39.89831),POINT (116.38531 39.898372),2009-02-25 09:49:30+00:00,6.9031232202263295,2.0,3.4515616101131648,2.4193500878199083,0.5161057611466282,184.2460559329298,186.06352819778675,1.8174722648569457,False,0,0.0,98.51216985913582,9,49,Morning
4620,2009-02-25 09:49:34+00:00,POINT (116.385307 39.89825),5,2,POINT (116.385307 39.89825),POINT (116.385304 39.89831),2009-02-25 09:49:32+00:00,6.66689913922433,2.0,3.333449569612165,3.4515616101131648,-0.05905602025049994,177.8032546439331,184.2460559329298,6.442801288996719,False,0,0.0,96.08192755136342,9,49,Morning
4621,2009-02-25 09:51:38+00:00,POINT (116.385418 39.899358),5,2,POINT (116.385418 39.899358),POINT (116.385307 39.89825),2009-02-25 09:49:34+00:00,123.38990921415464,124.0,0.9950799130173762,3.333449569612165,-0.018857819811248296,4.394868144148518,177.8032546439331,173.40838649978457,False,0,0.0,123.38990921415464,9,51,Morning
4622,2009-02-25 09:51:39+00:00,POINT (116.385289 39.899176),5,2,POINT (116.385289 39.899176),POINT (116.385418 39.899358),2009-02-25 09:51:38+00:00,23.023158027913826,1.0,23.023158027913826,0.9950799130173762,22.02807811489645,208.53587364364037,4.394868144148518,204.14100549949185,False,0,0.0,146.41306724206848,9,51,Morning
4623,2009-02-25 09:51:41+00:00,POINT (116.385265 39.899141),5,2,POINT (116.385265 39.899141),POINT (116.385289 39.899176),2009-02-25 09:51:39+00:00,4.394852314590578,2.0,2.197426157295289,23.023158027913826,-10.412865935309268,207.74718559838365,208.53587364364037,0.7886880452567198,False,0,0.0,150.80791955665904,9,51,Morning
4624,2009-02-25 09:51:42+00:00,POINT (116.385303 39.899186),5,2,POINT (116.385303 39.899186),POINT (116.385265 39.899141),2009-02-25 09:51:41+00:00,5.9603272344314835,1.0,5.9603272344314835,2.197426157295289,3.7629010771361946,32.93661749340504,207.74718559838365,174.8105681049786,False,0,0.0,156.76824679109052,9,51,Morning
4625,2009-02-25 09:51:44+00:00,POINT (116.38528 39.899147),5,2,POINT (116.38528 39.899147),POINT (116.385303 39.899186),2009-02-25 09:51:42+00:00,4.756064930131976,2.0,2.378032465065988,5.9603272344314835,-1.7911473846827477,204.34372654874667,32.93661749340504,171.40710905534164,False,0,0.0,161.52431172122252,9,51,Morning
4626,2009-02-25 09:51:47+00:00,POINT (116.385246 39.899105),5,2,POINT (116.385246 39.899105),POINT (116.38528 39.899147),2009-02-25 09:51:44+00:00,5.495591845643644,3.0,1.8318639485478814,2.378032465065988,-0.18205617217270223,211.8422095658646,204.34372654874667,7.498483017117934,False,0,0.0,167.01990356686616,9,51,Morning
4627,2009-02-25 09:51:49+00:00,POINT (116.3852 39.899024),5,2,POINT (116.3852 39.899024),POINT (116.385246 39.899105),2009-02-25 09:51:47+00:00,9.816375973699408,2.0,4.908187986849704,1.8318639485478814,1.5381620191509113,203.54180786630434,211.8422095658646,8.300401699560268,False,0,0.0,176.83627954056556,9,51,Morning
4628,2009-02-25 09:51:52+00:00,POINT (116.385155 39.898983),5,2,POINT (116.385155 39.898983),POINT (116.3852 39.899024),2009-02-25 09:51:49+00:00,5.961025370972217,3.0,1.987008456990739,4.908187986849704,-0.9737265099529884,220.09815667932457,203.54180786630434,16.556348813020236,False,0,0.0,182.79730491153776,9,51,Morning
4629,2009-02-25 09:51:56+00:00,POINT (116.385175 39.899055),5,2,POINT (116.385175 39.899055),POINT (116.385155 39.898983),2009-02-25 09:51:52+00:00,8.175275446742694,4.0,2.0438188616856734,1.987008456990739,0.01420260117373362,12.030026707991624,220.09815667932457,208.06812997133295,False,0,0.0,190.97258035828048,9,51,Morning
4630,2009-02-25 09:51:57+00:00,POINT (116.384895 39.898614),5,2,POINT (116.384895 39.898614),POINT (116.385175 39.899055),2009-02-25 09:51:56+00:00,54.50688263493933,1.0,54.50688263493933,2.0438188616856734,52.46306377325366,205.9706765267749,12.030026707991624,193.94064981878327,False,0,0.0,245.47946299321978,9,51,Morning
4631,2009-02-25 09:52:02+00:00,POINT (116.384873 39.898583),5,2,POINT (116.384873 39.898583),POINT (116.384895 39.898614),2009-02-25 09:51:57+00:00,3.922661650735469,5.0,0.7845323301470938,54.50688263493933,-10.744470060958447,208.5661300566213,205.9706765267749,2.595453529846395,False,0,0.0,249.40212464395526,9,52,Morning
4632,2009-02-25 09:52:06+00:00,POINT (116.384846 39.898527),5,2,POINT (116.384846 39.898527),POINT (116.384873 39.898583),2009-02-25 09:52:02+00:00,6.632728728371473,4.0,1.6581821820928682,0.7845323301470938,0.2184124629864436,200.298988853787,208.5661300566213,8.267141202834296,False,0,0.0,256.0348533723267,9,52,Morning
4633,2009-02-25 09:52:08+00:00,POINT (116.38483 39.898601),5,2,POINT (116.38483 39.898601),POINT (116.384846 39.898527),2009-02-25 09:52:06+00:00,8.32957608690771,2.0,4.164788043453855,1.6581821820928682,1.2533029306804937,350.5817090566208,200.298988853787,150.28272020283381,False,0,0.0,264.36442945923443,9,52,Morning
4634,2009-02-25 09:52:12+00:00,POINT (116.384782 39.898631),5,2,POINT (116.384782 39.898631),POINT (116.38483 39.898601),2009-02-25 09:52:08+00:00,5.2864102576226895,4.0,1.3216025644056724,4.164788043453855,-0.7107963697620457,309.1687287874092,350.5817090566208,41.41298026921163,False,0,0.0,269.65083971685715,9,52,Morning
4635,2009-02-25 09:52:14+00:00,POINT (116.384719 39.898559),5,2,POINT (116.384719 39.898559),POINT (116.384782 39.898631),2009-02-25 09:52:12+00:00,9.640418520570243,2.0,4.820209260285122,1.3216025644056724,1.7493033479397246,213.87282141214402,309.1687287874092,95.29590737526516,False,0,0.0,279.29125823742737,9,52,Morning
4636,2009-02-25 09:52:16+00:00,POINT (116.38472 39.898615),5,2,POINT (116.38472 39.898615),POINT (116.384719 39.898559),2009-02-25 09:52:14+00:00,6.218418415663867,2.0,3.1092092078319333,4.820209260285122,-0.8555000262265942,0.7848832920837481,213.87282141214402,213.08793812006027,False,0,0.0,285.5096766530913,9,52,Morning
4637,2009-02-25 09:52:19+00:00,POINT (116.384724 39.898659),5,2,POINT (116.384724 39.898659),POINT (116.38472 39.898615),2009-02-25 09:52:16+00:00,4.897399785186868,3.0,1.6324665950622892,3.1092092078319333,-0.4922475375898814,3.989556611220337,0.7848832920837481,3.204673319136589,False,0,0.0,290.4070764382781,9,52,Morning
4638,2009-02-25 09:52:22+00:00,POINT (116.384744 39.898737),5,2,POINT (116.384744 39.898737),POINT (116.384724 39.898659),2009-02-25 09:52:19+00:00,8.827829887048713,3.0,2.942609962349571,1.6324665950622892,0.43671445576242734,11.128710645836577,3.989556611220337,7.13915403461624,False,0,0.0,299.23490632532685,9,52,Morning
4639,2009-02-25 09:52:25+00:00,POINT (116.384728 39.898693),5,2,POINT (116.384728 39.898693),POINT (116.384744 39.898737),2009-02-25 09:52:22+00:00,5.073440786468301,3.0,1.691146928822767,2.942609962349571,-0.41715434450893474,195.58774538017977,11.128710645836577,184.4590347343432,False,0,0.0,304.3083471117951,9,52,Morning
4640,2009-02-25 09:52:30+00:00,POINT (116.384752 39.898733),5,2,POINT (116.384752 39.898733),POINT (116.384728 39.898693),2009-02-25 09:52:25+00:00,4.892634839807061,5.0,0.9785269679614123,1.691146928822767,-0.14252399217227094,24.716973461546957,195.58774538017977,170.8707719186328,False,0,0.0,309.2009819516022,9,52,Morning
4641,2009-02-25 09:52:33+00:00,POINT (116.38475 39.898624),5,2,POINT (116.38475 39.898624),POINT (116.384752 39.898733),2009-02-25 09:52:30+00:00,12.103771337846593,3.0,4.034590445948864,0.9785269679614123,1.0186878259958172,180.80648266368814,24.716973461546957,156.0895092021412,False,0,0.0,321.3047532894488,9,52,Morning
4642,2009-02-25 09:52:34+00:00,POINT (116.384754 39.898574),5,2,POINT (116.384754 39.898574),POINT (116.38475 39.898624),2009-02-25 09:52:33+00:00,5.562163376597706,1.0,5.562163376597706,4.034590445948864,1.5275729306488417,176.48790617085,180.80648266368814,4.318576492838133,False,0,0.0,326.8669166660465,9,52,Morning
4643,2009-02-25 09:52:36+00:00,POINT (116.384753 39.898499),5,2,POINT (116.384753 39.898499),POINT (116.384754 39.898574),2009-02-25 09:52:34+00:00,8.32789037279866,2.0,4.16394518639933,5.562163376597706,-0.6991090950991881,180.5860634045958,176.48790617085,4.098157233745781,False,0,0.0,335.19480703884517,9,52,Morning
4644,2009-02-25 09:52:41+00:00,POINT (116.384721 39.89849),5,2,POINT (116.384721 39.89849),POINT (116.384753 39.898499),2009-02-25 09:52:36+00:00,2.91338568276959,5.0,0.5826771365539181,4.16394518639933,-0.7162536099690824,249.8670030810527,180.5860634045958,69.28093967645691,False,0,0.0,187.30027316495568,9,52,Morning
4645,2009-02-25 09:52:46+00:00,POINT (116.3847 39.898508),5,2,POINT (116.3847 39.898508),POINT (116.384721 39.89849),2009-02-25 09:52:41+00:00,2.6869491628424162,5.0,0.5373898325684833,0.5826771365539181,-0.009057460797086959,318.17001282526365,249.8670030810527,68.30300974421095,False,0,0.0,179.27083016323465,9,52,Morning
4646,2009-02-25 09:52:50+00:00,POINT (116.384652 39.898537),5,2,POINT (116.384652 39.898537),POINT (116.3847 39.898508),2009-02-25 09:52:46+00:00,5.217165101399496,4.0,1.304291275349874,0.5373898325684833,0.1917253606953477,308.2209583630875,318.17001282526365,9.94905446217615,False,0,0.0,169.1760274452911,9,52,Morning
4647,2009-02-25 09:52:52+00:00,POINT (116.384615 39.898597),5,2,POINT (116.384615 39.898597),POINT (116.384652 39.898537),2009-02-25 09:52:50+00:00,7.375239461515225,2.0,3.6876197307576124,1.304291275349874,1.1916642277038691,334.6814115435116,308.2209583630875,26.46045318042411,False,0,0.0,170.5902415358341,9,52,Morning
4648,2009-02-25 09:52:55+00:00,POINT (116.384552 39.898572),5,2,POINT (116.384552 39.898572),POINT (116.384615 39.898597),2009-02-25 09:52:52+00:00,6.060788258930556,3.0,2.0202627529768518,3.6876197307576124,-0.5557856592602536,242.64969434090082,334.6814115435116,92.03171720261079,False,0,0.0,176.65102979476467,9,52,Morning
4649,2009-02-25 09:52:59+00:00,POINT (116.384494 39.898567),5,2,POINT (116.384494 39.898567),POINT (116.384552 39.898572),2009-02-25 09:52:55+00:00,4.991135622310029,4.0,1.2477839055775073,2.0202627529768518,-0.19311971184983612,263.588679615049,242.64969434090082,20.938985274148166,False,0,0.0,118.96000733539266,9,52,Morning
4650,2009-02-25 09:53:04+00:00,POINT (116.384447 39.898548),5,2,POINT (116.384447 39.898548),POINT (116.384494 39.898567),2009-02-25 09:52:59+00:00,4.53943072459583,5.0,0.907886144919166,1.2477839055775073,-0.06797955213166826,242.21366189397835,263.588679615049,21.375017721070634,False,0,0.0,119.57677640925303,9,53,Morning
4651,2009-02-25 09:53:09+00:00,POINT (116.384393 39.898567),5,2,POINT (116.384393 39.898567),POINT (116.384447 39.898548),2009-02-25 09:53:04+00:00,5.077125832591383,5.0,1.0154251665182765,0.907886144919166,0.02150780431982211,294.63759609530376,242.21366189397835,52.42393420132541,False,0,0.0,109.69159742656522,9,53,Morning
4652,2009-02-25 09:53:14+00:00,POINT (116.384405 39.898584),5,2,POINT (116.384405 39.898584),POINT (116.384393 39.898567),2009-02-25 09:53:09+00:00,2.1484963041959517,5.0,0.42969926083919036,1.0154251665182765,-0.11714518113581725,28.43729559712665,294.63759609530376,266.2003004981771,True,263,0.0,96.91326495256824,9,53,Morning
4653,2009-02-25 09:53:17+00:00,POINT (116.384403 39.898631),5,2,POINT (116.384403 39.898631),POINT (116.384405 39.898584),2009-02-25 09:53:14+00:00,5.2213383904690085,3.0,1.740446130156336,0.42969926083919036,0.43691562310571525,358.1301873401927,28.43729559712665,329.69289174306607,False,0,0.0,95.9161849273734,9,53,Morning
4654,2009-02-25 09:53:20+00:00,POINT (116.384395 39.898675),5,2,POINT (116.384395 39.898675),POINT (116.384403 39.898631),2009-02-25 09:53:17+00:00,4.933110643117734,3.0,1.644370214372578,1.740446130156336,-0.03202530526125269,352.05920420711635,358.1301873401927,6.070983133076368,False,0,0.0,95.95189578530425,9,53,Morning
4655,2009-02-25 09:53:23+00:00,POINT (116.384392 39.898721),5,2,POINT (116.384392 39.898721),POINT (116.384395 39.898675),2009-02-25 09:53:20+00:00,5.11394326443677,3.0,1.7046477548122567,1.644370214372578,0.0200925134798929,357.13568336241946,352.05920420711635,5.076479155303105,False,0,0.0,92.23800916269231,9,53,Morning
4656,2009-02-25 09:53:26+00:00,POINT (116.384392 39.898776),5,2,POINT (116.384392 39.898776),POINT (116.384392 39.898721),2009-02-25 09:53:23+00:00,6.10679780898426,3.0,2.0355992696614202,1.7046477548122567,0.11031717161638784,0.0,357.13568336241946,357.13568336241946,False,0,0.0,93.27136618520828,9,53,Morning
4657,2009-02-25 09:53:29+00:00,POINT (116.384394 39.898836),5,2,POINT (116.384394 39.898836),POINT (116.384392 39.898776),2009-02-25 09:53:26+00:00,6.664156590284999,3.0,2.2213855300949996,2.0355992696614202,0.06192875347785979,1.464883137813672,0.0,1.464883137813672,False,0,0.0,99.93552277549327,9,53,Morning
4658,2009-02-25 09:53:33+00:00,POINT (116.384379 39.898893),5,2,POINT (116.384379 39.898893),POINT (116.384394 39.898836),2009-02-25 09:53:29+00:00,6.457559546514266,4.0,1.6143898866285664,2.2213855300949996,-0.1517489108666083,348.5860461344554,1.464883137813672,347.1211629966417,False,0,0.0,89.39667614435389,9,53,Morning
4659,2009-02-25 09:53:37+00:00,POINT (116.384371 39.898949),5,2,POINT (116.384371 39.898949),POINT (116.384379 39.898893),2009-02-25 09:53:33+00:00,6.255356846984669,4.0,1.5638392117461672,1.6143898866285664,-0.012637668720599793,353.7455335215378,348.5860461344554,5.159487387082436,False,0,0.0,81.76197924194219,9,53,Morning
4660,2009-02-25 09:53:42+00:00,POINT (116.384324 39.898961),5,2,POINT (116.384324 39.898961),POINT (116.384371 39.898949),2009-02-25 09:53:37+00:00,4.234502700784999,5.0,0.8469005401569998,1.5638392117461672,-0.1433877343178335,288.4076385845183,353.7455335215378,65.33789493701954,False,0,0.0,83.08309625995759,9,53,Morning
4661,2009-02-25 09:53:47+00:00,POINT (116.384305 39.898951),5,2,POINT (116.384305 39.898951),POINT (116.384324 39.898961),2009-02-25 09:53:42+00:00,1.968002954588541,5.0,0.39360059091770816,0.8469005401569998,-0.09065998984785832,235.54823428007802,288.4076385845183,52.85940430444026,True,265,0.0,82.36415005170372,9,53,Morning
